%
% ARFF data file, generated by KNIME
%
% Date: Mon May 09 22:37:07 CEST 2011
% User: salco
%

@RELATION DataTable
@ATTRIBUTE id	INTEGER
@ATTRIBUTE pub	{1,0}
@ATTRIBUTE mod	{0,1}
@ATTRIBUTE year	{1}
@ATTRIBUTE month	{1}
@ATTRIBUTE day	{1}
@ATTRIBUTE hour	{0,1}
@ATTRIBUTE minute	{0,1}
@ATTRIBUTE second	{0,1}
@ATTRIBUTE relDocPos	REAL
@ATTRIBUTE ordDocPos	REAL
@ATTRIBUTE ordAgePos	REAL
@ATTRIBUTE keyClass	{0,2,3,1}
@ATTRIBUTE keyLoc	{0,2,1}
@ATTRIBUTE keyDiff	REAL
@ATTRIBUTE simpleTag	{0,1}
@ATTRIBUTE hTag	{0,1}
@ATTRIBUTE tagName	{SPAN,STRONG,P,EM,LI,H5,FONT,DIV,H2,A,B,I,CENTER,OPTION,SMALL,TD,TITLE,H3,ADDRESS,BODY,ABBR,NOBR,EDITDATE,CITE,H6,PRE,H4,CODE,H1,DD,BLOCKQUOTE,DT,TIME,HTML:ABBR,PAUSING,DL,U}
@ATTRIBUTE hasStructureDate	{0,1}
@ATTRIBUTE inMetaDates	{0,1}
@ATTRIBUTE inUrl	{0,1}
@ATTRIBUTE relCntSame	REAL
@ATTRIBUTE relSize	REAL
@ATTRIBUTE distPosBefore	INTEGER
@ATTRIBUTE distPosAfter	INTEGER
@ATTRIBUTE distAgeBefore	INTEGER
@ATTRIBUTE distAgeAfter	INTEGER
@ATTRIBUTE format	{'MMMM DD, YYYY','MMMM DD, YYYY YYYY HH:MM:SS +UTC',MM/DD/YYYY,'DD. MMMM YYYY',DD.MM.YYYY,YYYY-MM-DD,YYYY_MM_DD,YYYYMMDD,'MM/DD/YYYY HH:MM:SS +UTC','DD. MMMM YYYY HH:MM:SS +UTC','DD.MM.YYYY HH:MM:SS +UTC',MMMM-DD-YYYY,YYYY-MM-DDTHH:MM:SS+HH:MM,YYYY-DDD,'WD, DD MMM YYYY HH:MM:SS +UTC',YYYY-MMM-D,'WD MMM DD_1 HH:MM:SS YYYY',YYYYDDD}
@ATTRIBUTE keyword	{null,updated,date,created,posted,published,release,update,added,released,'last modified',create,publish,pubdate,pdate,revised,date-header,revise,datetime,geschrieben}
@ATTRIBUTE excatness	{3,5,6,4}
@ATTRIBUTE keyLoc201	{0,1}
@ATTRIBUTE keyLoc202	{0,1}
@ATTRIBUTE isKeyClass1	{0,1}
@ATTRIBUTE isKeyClass2	{0,1}
@ATTRIBUTE isKeyClass3	{0,1}

@DATA
35275,0,0,1,1,1,0,0,0,0.776,0.633,0.63,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,13,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35276,0,0,1,1,1,0,0,0,0.777,0.635,0.635,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35277,0,0,1,1,1,0,0,0,0.777,0.637,0.633,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35278,0,0,1,1,1,0,0,0,0.778,0.638,0.638,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35279,0,0,1,1,1,0,0,0,0.779,0.64,0.637,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35280,0,0,1,1,1,0,0,0,0.78,0.642,0.642,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35281,0,0,1,1,1,0,0,0,0.781,0.644,0.64,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35282,0,0,1,1,1,0,0,0,0.782,0.646,0.646,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35283,0,0,1,1,1,0,0,0,0.783,0.647,0.644,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,14,192,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35284,0,0,1,1,1,0,0,0,0.784,0.649,0.649,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35285,0,0,1,1,1,0,0,0,0.785,0.651,0.647,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35286,0,0,1,1,1,0,0,0,0.786,0.653,0.653,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35287,0,0,1,1,1,0,0,0,0.787,0.654,0.651,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35288,0,0,1,1,1,0,0,0,0.788,0.656,0.656,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35289,0,0,1,1,1,0,0,0,0.789,0.658,0.654,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35290,0,0,1,1,1,0,0,0,0.79,0.66,0.66,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35291,0,0,1,1,1,0,0,0,0.79,0.661,0.658,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,14,144,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35292,0,0,1,1,1,0,0,0,0.792,0.663,0.663,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35293,0,0,1,1,1,0,0,0,0.792,0.665,0.661,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35294,0,0,1,1,1,0,0,0,0.793,0.667,0.667,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35295,0,0,1,1,1,0,0,0,0.794,0.668,0.665,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35296,0,0,1,1,1,0,0,0,0.795,0.67,0.67,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35297,0,0,1,1,1,0,0,0,0.796,0.672,0.668,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35298,0,0,1,1,1,0,0,0,0.797,0.674,0.674,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35299,0,0,1,1,1,0,0,0,0.798,0.675,0.672,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35300,0,0,1,1,1,0,0,0,0.799,0.677,0.677,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35301,0,0,1,1,1,0,0,0,0.8,0.679,0.675,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,193,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35302,0,0,1,1,1,0,0,0,0.801,0.681,0.681,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35303,0,0,1,1,1,0,0,0,0.801,0.683,0.679,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35304,0,0,1,1,1,0,0,0,0.802,0.684,0.684,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35305,0,0,1,1,1,0,0,0,0.803,0.686,0.683,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35306,0,0,1,1,1,0,0,0,0.804,0.688,0.688,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35307,0,0,1,1,1,0,0,0,0.805,0.69,0.686,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35308,0,0,1,1,1,0,0,0,0.806,0.691,0.691,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35309,0,0,1,1,1,0,0,0,0.807,0.693,0.69,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,13,144,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35310,0,0,1,1,1,0,0,0,0.808,0.695,0.695,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35311,0,0,1,1,1,0,0,0,0.808,0.697,0.693,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35312,0,0,1,1,1,0,0,0,0.809,0.698,0.698,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35313,0,0,1,1,1,0,0,0,0.81,0.7,0.697,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35314,0,0,1,1,1,0,0,0,0.811,0.702,0.702,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35315,0,0,1,1,1,0,0,0,0.812,0.704,0.7,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35316,0,0,1,1,1,0,0,0,0.813,0.705,0.707,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35317,0,0,1,1,1,0,0,0,0.813,0.707,0.704,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,228,24,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35318,0,0,1,1,1,0,0,0,0.83,0.709,0.711,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,228,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35319,0,0,1,1,1,0,0,0,0.831,0.711,0.709,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35320,0,0,1,1,1,0,0,0,0.832,0.713,0.714,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35321,0,0,1,1,1,0,0,0,0.833,0.714,0.713,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35322,0,0,1,1,1,0,0,0,0.834,0.716,0.718,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35323,0,0,1,1,1,0,0,0,0.834,0.718,0.716,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35324,0,0,1,1,1,0,0,0,0.835,0.72,0.721,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35325,0,0,1,1,1,0,0,0,0.836,0.721,0.72,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35326,0,0,1,1,1,0,0,0,0.837,0.723,0.725,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35327,0,0,1,1,1,0,0,0,0.838,0.725,0.723,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,13,192,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35328,0,0,1,1,1,0,0,0,0.839,0.727,0.728,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35329,0,0,1,1,1,0,0,0,0.84,0.728,0.727,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35330,0,0,1,1,1,0,0,0,0.841,0.73,0.732,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35331,0,0,1,1,1,0,0,0,0.841,0.732,0.73,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35332,0,0,1,1,1,0,0,0,0.842,0.734,0.735,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35333,0,0,1,1,1,0,0,0,0.843,0.735,0.734,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35334,0,0,1,1,1,0,0,0,0.844,0.737,0.739,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35335,0,0,1,1,1,0,0,0,0.845,0.739,0.737,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,13,144,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35336,0,0,1,1,1,0,0,0,0.846,0.741,0.743,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35337,0,0,1,1,1,0,0,0,0.846,0.743,0.741,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35338,0,0,1,1,1,0,0,0,0.847,0.744,0.746,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35339,0,0,1,1,1,0,0,0,0.848,0.746,0.744,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35340,0,0,1,1,1,0,0,0,0.849,0.748,0.75,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35341,0,0,1,1,1,0,0,0,0.85,0.75,0.748,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35342,0,0,1,1,1,0,0,0,0.851,0.751,0.753,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35343,0,0,1,1,1,0,0,0,0.852,0.753,0.751,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,13,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35344,0,0,1,1,1,0,0,0,0.853,0.755,0.757,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35345,0,0,1,1,1,0,0,0,0.853,0.757,0.755,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,13,192,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35346,0,0,1,1,1,0,0,0,0.854,0.758,0.76,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35347,0,0,1,1,1,0,0,0,0.855,0.76,0.758,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35348,0,0,1,1,1,0,0,0,0.856,0.762,0.764,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35349,0,0,1,1,1,0,0,0,0.857,0.764,0.762,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35350,0,0,1,1,1,0,0,0,0.858,0.765,0.767,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35351,0,0,1,1,1,0,0,0,0.858,0.767,0.765,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35352,0,0,1,1,1,0,0,0,0.859,0.769,0.771,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35353,0,0,1,1,1,0,0,0,0.86,0.771,0.769,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,13,144,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35354,0,0,1,1,1,0,0,0,0.861,0.772,0.774,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35355,0,0,1,1,1,0,0,0,0.862,0.774,0.772,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35356,0,0,1,1,1,0,0,0,0.863,0.776,0.778,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35357,0,0,1,1,1,0,0,0,0.864,0.778,0.776,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35358,0,0,1,1,1,0,0,0,0.865,0.78,0.781,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35359,0,0,1,1,1,0,0,0,0.865,0.781,0.78,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35360,0,0,1,1,1,0,0,0,0.866,0.783,0.785,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35361,0,0,1,1,1,0,0,0,0.867,0.785,0.783,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,13,239,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35362,0,0,1,1,1,0,0,0,0.868,0.787,0.788,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35363,0,0,1,1,1,0,0,0,0.869,0.788,0.787,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35364,0,0,1,1,1,0,0,0,0.87,0.79,0.792,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35365,0,0,1,1,1,0,0,0,0.87,0.792,0.79,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35366,0,0,1,1,1,0,0,0,0.871,0.794,0.795,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35367,0,0,1,1,1,0,0,0,0.872,0.795,0.794,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35368,0,0,1,1,1,0,0,0,0.873,0.797,0.799,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35369,0,0,1,1,1,0,0,0,0.874,0.799,0.797,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,13,96,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35370,0,0,1,1,1,0,0,0,0.875,0.801,0.802,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35371,0,0,1,1,1,0,0,0,0.876,0.802,0.801,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35372,0,0,1,1,1,0,0,0,0.877,0.804,0.806,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35373,0,0,1,1,1,0,0,0,0.877,0.806,0.804,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35374,0,0,1,1,1,0,0,0,0.878,0.808,0.81,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35375,0,0,1,1,1,0,0,0,0.879,0.81,0.808,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35376,0,0,1,1,1,0,0,0,0.88,0.811,0.813,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,9,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35377,0,0,1,1,1,0,0,0,0.881,0.813,0.811,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,9,26,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35378,0,0,1,1,1,0,0,0,0.883,0.815,0.817,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,26,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35379,0,0,1,1,1,0,0,0,0.883,0.817,0.815,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,13,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35380,0,0,1,1,1,0,0,0,0.884,0.818,0.82,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,13,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35381,0,0,1,1,1,0,0,0,0.885,0.82,0.818,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35382,0,0,1,1,1,0,0,0,0.886,0.822,0.824,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35383,0,0,1,1,1,0,0,0,0.887,0.824,0.822,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35384,0,0,1,1,1,0,0,0,0.888,0.825,0.827,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35385,0,0,1,1,1,0,0,0,0.889,0.827,0.825,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35386,0,0,1,1,1,0,0,0,0.89,0.829,0.831,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35387,0,0,1,1,1,0,0,0,0.891,0.831,0.829,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,14,192,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35388,0,0,1,1,1,0,0,0,0.892,0.832,0.834,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35389,0,0,1,1,1,0,0,0,0.893,0.834,0.832,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35390,0,0,1,1,1,0,0,0,0.894,0.836,0.838,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35391,0,0,1,1,1,0,0,0,0.895,0.838,0.836,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35392,0,0,1,1,1,0,0,0,0.896,0.84,0.841,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35393,0,0,1,1,1,0,0,0,0.896,0.841,0.84,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35394,0,0,1,1,1,0,0,0,0.897,0.843,0.845,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35395,0,0,1,1,1,0,0,0,0.898,0.845,0.843,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,14,144,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35396,0,0,1,1,1,0,0,0,0.899,0.847,0.848,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35397,0,0,1,1,1,0,0,0,0.9,0.848,0.847,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35398,0,0,1,1,1,0,0,0,0.901,0.85,0.852,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35399,0,0,1,1,1,0,0,0,0.902,0.852,0.85,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35400,0,0,1,1,1,0,0,0,0.903,0.854,0.855,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,11,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35401,0,0,1,1,1,0,0,0,0.904,0.855,0.854,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,11,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35402,0,0,1,1,1,0,0,0,0.905,0.857,0.859,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35403,0,0,1,1,1,0,0,0,0.906,0.859,0.857,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,15,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35404,0,0,1,1,1,0,0,0,0.907,0.861,0.862,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,15,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35405,0,0,1,1,1,0,0,0,0.908,0.862,0.861,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,193,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35406,0,0,1,1,1,0,0,0,0.909,0.864,0.866,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,14,10,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
35407,0,0,1,1,1,0,0,0,0.909,0.866,0.864,0,0,0.0,0,0,A,0,0,0,0.0040,0.0020,10,14,168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
