@RELATION DataTable
@ATTRIBUTE pub	{0,1}
@ATTRIBUTE hour	{0,1}
@ATTRIBUTE minute	{0,1}
@ATTRIBUTE second	{0,1}
@ATTRIBUTE relDocPos	REAL
@ATTRIBUTE ordDocPos	REAL
@ATTRIBUTE ordAgePos	REAL
@ATTRIBUTE keyClass	{3,0,1,2}
@ATTRIBUTE keyLoc	{2,0,1}
@ATTRIBUTE keyDiff	REAL
@ATTRIBUTE simpleTag	{0,1}
@ATTRIBUTE hTag	{0,1}
@ATTRIBUTE tagName	{SPAN,P,LI,FONT,DIV,H2,A,B,OPTION,SMALL,EM,H3,CENTER,ABBR,NOBR,STRONG,TD,CITE,BODY,I,PRE,DD,DT,BLOCKQUOTE,HTML:ABBR,H4,H5,TITLE,PAUSING,DL,U,ADDRESS,EDITDATE,H6,CODE,H1,TIME}
@ATTRIBUTE hasStructureDate	{0,1}
@ATTRIBUTE inMetaDates	{0,1}
@ATTRIBUTE inUrl	{0,1}
@ATTRIBUTE relCntSame	REAL
@ATTRIBUTE relSize	REAL
@ATTRIBUTE distPosBefore	INTEGER
@ATTRIBUTE distPosAfter	INTEGER
@ATTRIBUTE distAgeBefore	INTEGER
@ATTRIBUTE format	{'MMMM DD, YYYY','MMMM DD, YYYY YYYY HH:MM:SS +UTC',MM/DD/YYYY,'DD. MMMM YYYY',DD.MM.YYYY,YYYY-MM-DD,YYYY_MM_DD,'MM/DD/YYYY HH:MM:SS +UTC','DD. MMMM YYYY HH:MM:SS +UTC',YYYYMMDD,YYYY-DDD,'WD, DD MMM YYYY HH:MM:SS +UTC',MMMM-DD-YYYY,YYYY-MMM-D,'DD.MM.YYYY HH:MM:SS +UTC',YYYY-MM-DDTHH:MM:SS+HH:MM,YYYYDDD,'WD MMM DD_1 HH:MM:SS YYYY'}
@ATTRIBUTE keyword	{date,null,posted,update,release,added,updated,create,publish,released,published,revised,created,pdate,revise,'last modified',date-header,pubdate,datetime,geschrieben}
@ATTRIBUTE excatness	{3,5,4,6}
@ATTRIBUTE keyLoc201	{0,1}
@ATTRIBUTE keyLoc202	{1,0}
@ATTRIBUTE isKeyClass1	{0,1}
@ATTRIBUTE isKeyClass2	{0,1}
@ATTRIBUTE isKeyClass3	{1,0}

@DATA
0,0,0,0,0.485,0.447,0.539,1,2,0.833,0,1,H4,0,0,0,0.0070,0.0070,469,1811,48,'MMMM DD, YYYY',released,3,0,1,1,0,0
0,0,0,0,0.497,0.454,0.546,1,2,0.567,0,1,H4,0,0,0,0.0070,0.0070,1811,654,96,'MMMM DD, YYYY',released,3,0,1,1,0,0
0,0,0,0,0.502,0.461,0.553,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,654,994,120,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.509,0.467,0.559,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,994,1398,96,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.549,0.5,0.592,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,2053,503,96,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.553,0.507,0.599,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,503,913,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.559,0.513,0.605,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,913,2434,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.576,0.52,0.612,0,0,0.0,0,1,H4,0,0,0,0.02,0.0070,2434,816,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.588,0.533,0.625,3,2,0.967,0,0,P,0,0,0,0.02,0.0070,856,154,48,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.589,0.539,0.632,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,154,1970,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.602,0.546,0.638,1,2,0.6,0,1,H4,0,0,0,0.0070,0.0070,1970,828,216,'MMMM DD, YYYY',released,3,0,1,1,0,0
0,0,0,0,0.608,0.553,0.645,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,828,510,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.612,0.559,0.651,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,510,664,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.616,0.566,0.658,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,664,502,168,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.62,0.572,0.664,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,502,1586,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.634,0.586,0.678,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,518,781,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.65,0.605,0.697,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1022,661,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.655,0.612,0.704,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,661,997,120,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.662,0.618,0.711,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,997,1318,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.671,0.625,0.717,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1318,637,96,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.675,0.632,0.724,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,637,1334,144,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.714,0.651,0.743,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,2063,429,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.717,0.658,0.75,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,429,776,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.722,0.664,0.757,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,776,760,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.728,0.671,0.763,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,760,970,168,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.734,0.678,0.77,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,970,1029,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.742,0.691,0.783,0,0,0.0,0,0,P,0,0,0,0.013,0.0070,100,71,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.743,0.697,0.789,0,0,0.0,0,0,P,0,0,0,0.013,0.0070,71,443,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.746,0.704,1.0,0,0,0.0,0,0,P,0,0,0,0.0070,0.0070,443,116,97656,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.747,0.711,0.993,0,0,0.0,0,0,P,0,0,0,0.0070,0.0070,116,77,97656,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.747,0.717,0.987,0,0,0.0,0,0,P,0,0,0,0.0070,0.0070,77,54,4367,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.748,0.73,0.98,0,0,0.0,0,0,P,0,0,0,0.0070,0.0070,64,2052,4777,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.762,0.737,0.803,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,2052,465,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.765,0.743,0.809,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,465,1170,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.773,0.75,0.816,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1170,1926,192,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.787,0.757,0.822,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1926,867,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.806,0.77,0.836,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1934,652,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.811,0.776,0.842,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,652,1341,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.825,0.789,0.855,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,738,2410,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.854,0.809,0.875,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1165,743,192,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.859,0.816,0.882,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,743,675,96,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.864,0.822,0.888,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,675,1018,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.871,0.829,0.895,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1018,1618,264,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.882,0.836,0.901,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1618,1467,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.892,0.842,0.908,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1467,575,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.896,0.849,0.914,1,2,0.733,0,1,H4,0,0,0,0.0070,0.0070,575,915,120,'MMMM DD, YYYY',released,3,0,1,1,0,0
0,0,0,0,0.903,0.855,0.921,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,915,748,120,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.911,0.868,0.934,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,550,1667,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.923,0.875,0.941,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1667,929,144,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.929,0.882,0.947,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,929,650,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.934,0.888,0.954,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,650,1519,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.944,0.895,0.961,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,1519,3042,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.965,0.901,0.967,0,0,0.0,0,1,H4,0,0,0,0.0070,0.0070,3042,2219,2783,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.981,0.908,0.0070,1,2,0.467,0,0,SPAN,0,0,0,0.02,0.0070,2219,42,0,DD.MM.YYYY,released,3,0,1,1,0,0
0,0,0,0,0.981,0.914,0.013,0,0,0.0,0,0,SPAN,0,0,0,0.02,0.0070,42,31,0,DD.MM.YYYY,null,3,0,0,0,0,0
0,0,0,0,0.982,0.928,0.026,0,0,0.0,0,0,SPAN,0,0,0,0.0070,0.0070,103,71,72,DD.MM.YYYY,null,3,0,0,0,0,0
0,0,0,0,0.983,0.934,0.033,0,0,0.0,0,0,SPAN,0,0,0,0.013,0.0070,71,32,0,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.983,0.941,0.039,0,0,0.0,0,0,SPAN,0,0,0,0.013,0.0070,32,34,24,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.983,0.947,0.046,0,0,0.0,0,0,SPAN,0,0,0,0.0070,0.0070,34,49,48,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.983,0.954,0.053,0,0,0.0,0,0,SPAN,0,0,0,0.0070,0.0070,49,59,24,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.984,0.961,0.059,0,0,0.0,0,0,SPAN,0,0,0,0.0070,0.0070,59,38,24,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.984,0.974,0.072,1,2,0.633,0,0,SPAN,0,0,0,0.02,0.0070,25,25,0,MM/DD/YYYY,release,3,0,1,1,0,0
0,0,0,0,0.985,0.993,0.092,1,2,0.9,0,0,SPAN,0,0,0,0.0070,0.0070,25,1977,240,MM/DD/YYYY,release,3,0,1,1,0,0
0,0,0,0,0.999,1.0,0.974,0,0,0.0,0,0,P,0,0,0,0.0070,0.0070,1977,-1,960,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,1,1,0,0.073,1.0,1.0,1,2,0.8,0,0,LI,0,0,0,1.0,1.0,-1,-1,-1,'DD. MMMM YYYY HH:MM:SS +UTC',create,5,0,1,1,0,0
1,0,0,0,0.0040,1.0,1.0,0,0,0.0,0,0,SPAN,0,0,0,1.0,1.0,-1,-1,-1,'DD. MMMM YYYY',null,3,0,0,0,0,0
1,0,0,0,0.019,0.333,1.0,3,1,0.0,0,0,DIV,0,0,0,0.333,0.333,-1,7153,576,'MMMM DD, YYYY',date,3,1,0,0,0,1
0,0,0,0,0.845,0.667,0.667,3,1,0.0,0,0,DIV,0,0,0,0.333,0.333,7153,426,576,'MMMM DD, YYYY',date,3,1,0,0,0,1
1,0,0,0,0.057,1.0,1.0,1,2,0.3,1,0,B,0,0,0,1.0,1.0,-1,-1,-1,'MMMM DD, YYYY',release,3,0,1,1,0,0
1,0,0,0,0.069,0.045,0.045,0,0,0.0,0,0,DIV,0,0,0,1.0,0.045,-1,992,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.137,0.091,0.091,0,0,0.0,0,0,A,0,0,0,1.0,0.045,992,132,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.146,0.136,0.136,0,0,0.0,0,0,A,0,0,0,1.0,0.045,132,92,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.152,0.182,0.182,0,0,0.0,0,0,A,0,0,0,1.0,0.045,92,212,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.167,0.227,0.227,0,0,0.0,0,0,A,0,0,0,1.0,0.045,212,231,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.182,0.273,0.273,0,0,0.0,0,0,A,0,0,0,1.0,0.045,231,863,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.267,0.409,0.409,0,0,0.0,0,0,A,0,0,0,1.0,0.045,205,303,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.312,0.545,0.545,0,0,0.0,0,0,A,0,0,0,1.0,0.045,60,85,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.368,0.682,0.682,0,0,0.0,0,0,A,0,0,0,1.0,0.045,575,472,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.4,0.727,0.727,0,0,0.0,0,0,A,0,0,0,1.0,0.045,472,583,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.44,0.773,0.773,0,0,0.0,0,0,A,0,0,0,1.0,0.045,583,1375,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.534,0.818,0.818,0,0,0.0,0,0,A,0,0,0,1.0,0.045,1375,140,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.543,0.864,0.864,0,0,0.0,0,0,A,0,0,0,1.0,0.045,140,667,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.589,0.909,0.909,0,0,0.0,0,0,A,0,0,0,1.0,0.045,667,239,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.616,1.0,1.0,0,0,0.0,0,0,A,0,0,0,1.0,0.045,163,-1,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.0,0.0,0.958,0,0,0.0,0,0,TITLE,0,0,0,0.063,0.021,-1,37,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.0,0.0,0.125,0,0,0.0,0,0,TITLE,0,0,0,0.208,0.021,-1,37,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.0,0.022,0.979,0,0,0.0,0,0,FONT,0,0,0,0.063,0.021,-1,24,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.0010,0.065,1.0,0,0,0.0,0,0,A,0,0,0,0.063,0.021,104,24,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.0010,0.087,0.167,0,0,0.0,0,0,A,0,0,0,0.208,0.021,24,1565,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.0090,0.109,0.042,0,0,0.0,0,0,P,0,0,0,0.021,0.021,1565,4708,1680,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.044,0.174,0.375,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,39,77,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.044,0.196,0.354,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,77,27,145,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.044,0.217,0.083,0,0,0.0,0,0,LI,0,0,0,0.042,0.021,27,20737,192,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.211,0.261,0.625,0,0,0.0,0,0,LI,0,0,0,0.042,0.021,11139,1509,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.219,0.283,0.188,0,0,0.0,0,0,LI,0,0,0,0.208,0.021,1509,1120,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.225,0.304,0.729,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,1120,12260,552,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.289,0.326,0.208,3,2,1.0,0,0,LI,0,0,0,0.208,0.021,12260,679,0,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.292,0.348,0.417,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,679,302,168,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.296,0.391,0.479,3,2,1.0,0,0,LI,0,0,0,0.021,0.021,449,3920,120,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.317,0.413,0.646,3,2,0.633,0,0,LI,0,0,0,0.042,0.021,3920,122,168,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.317,0.435,0.458,3,2,0.767,0,0,LI,0,0,0,0.021,0.021,122,68,24,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.318,0.457,0.521,3,2,0.4,0,0,LI,0,0,0,0.021,0.021,68,173,192,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.319,0.478,0.792,3,2,0.633,0,0,LI,0,0,0,0.021,0.021,173,121,888,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.32,0.522,0.75,3,2,0.633,0,0,LI,0,0,0,0.021,0.021,124,117,143,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.326,0.565,0.938,2,2,0.9,0,0,LI,0,0,0,0.021,0.021,1130,9504,1560,'MMMM DD, YYYY',revised,3,0,1,0,1,0
0,0,0,0,0.376,0.587,0.229,0,0,0.0,0,0,LI,0,0,0,0.208,0.021,9504,460,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.379,0.609,0.604,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,460,325,96,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.389,0.652,0.896,0,0,0.0,0,0,LI,0,0,0,0.042,0.021,1660,44,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.389,0.674,0.854,0,0,0.0,0,0,LI,0,0,0,0.042,0.021,44,109,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.39,0.696,0.917,0,0,0.0,0,0,LI,0,0,0,0.042,0.021,109,44,336,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.39,0.717,0.875,0,0,0.0,0,0,LI,0,0,0,0.042,0.021,44,405,288,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.392,0.739,0.333,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,405,8789,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.438,0.761,0.563,0,0,0.0,0,0,P,0,0,0,0.021,0.021,8789,8110,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.48,0.783,0.688,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,8110,156,792,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.481,0.804,0.708,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,156,1099,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.487,0.826,0.25,0,0,0.0,0,0,LI,0,0,0,0.208,0.021,1099,28036,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.634,0.848,0.271,0,0,0.0,0,0,LI,0,0,0,0.208,0.021,28036,695,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.637,0.87,0.021,0,0,0.0,1,0,STRONG,0,0,0,0.021,0.021,695,17257,97608,DD.MM.YYYY,null,3,0,0,0,0,0
0,0,0,0,0.727,0.891,0.104,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,17257,5203,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.758,0.935,0.667,0,0,0.0,0,0,LI,0,0,0,0.021,0.021,728,291,1224,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.76,0.957,0.813,0,0,0.0,0,0,LI,0,0,0,0.042,0.021,291,237,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.732,1.0,1.0,0,0,0.0,0,0,DIV,0,0,0,1.0,1.0,-1,-1,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.028,0.021,0.979,3,2,0.933,0,0,FONT,0,0,0,0.021,0.021,-1,157,7943,'MMMM DD, YYYY',date,3,0,1,0,0,1
1,0,0,0,0.033,0.064,0.17,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,83,384,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.041,0.085,0.191,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,384,538,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.052,0.106,0.213,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,538,1620,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.084,0.128,0.234,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,1620,187,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.088,0.149,0.255,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,187,164,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.091,0.17,0.277,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,164,203,0,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.106,0.255,0.085,0,0,0.0,0,0,FONT,0,0,0,0.128,0.021,300,25,0,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.108,0.298,0.957,0,0,0.0,0,0,FONT,0,0,0,0.021,0.021,79,53,6912,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.109,0.319,0.319,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,53,289,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.115,0.34,0.34,1,2,0.433,0,0,FONT,0,0,0,0.809,0.021,289,547,0,MM/DD/YYYY,release,3,0,1,1,0,0
1,0,0,0,0.126,0.362,0.362,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,547,63,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.132,0.404,0.383,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,226,1436,0,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.161,0.426,0.128,0,0,0.0,0,0,FONT,0,0,0,0.128,0.021,1436,3735,4225,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.236,0.447,0.404,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,3735,2463,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.332,0.489,0.447,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,2320,660,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.345,0.511,0.468,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,660,92,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.347,0.532,0.489,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,92,798,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.363,0.553,0.511,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,798,408,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.371,0.574,0.532,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,408,368,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.379,0.596,0.553,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,368,170,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.382,0.617,0.574,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,170,176,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.386,0.638,0.596,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,176,324,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.392,0.66,0.617,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,324,476,0,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.402,0.681,1.0,1,2,0.9,0,0,FONT,0,0,0,0.021,0.021,476,3047,7943,'MMMM DD, YYYY',posted,3,0,1,1,0,0
1,0,0,0,0.463,0.702,0.638,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,3047,2385,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.511,0.723,0.66,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,2385,7441,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.661,0.745,0.681,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,7441,1082,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.682,0.766,0.702,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,1082,591,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.694,0.787,0.723,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,591,305,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.7,0.809,0.745,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,305,487,0,MM/DD/YYYY,null,3,0,0,0,0,0
1,0,0,0,0.71,0.83,0.766,0,0,0.0,0,0,FONT,0,0,0,0.809,0.021,487,3401,0,MM/DD/YYYY,null,3,0,0,0,0,0
